bp_pos,sample,normalized_fluorescent_units,stage,species,system,timepoint,treatment,line
2120.0,E1: 24h_EDTA,0.8486521945975565,mESC,mouse,2D,24.0,EDTA_25uM,V6.5_F1G4
2140.0,E1: 24h_EDTA,0.8190844649404309,mESC,mouse,2D,24.0,EDTA_25uM,V6.5_F1G4
2160.0,E1: 24h_EDTA,0.7952308288794943,mESC,mouse,2D,24.0,EDTA_25uM,V6.5_F1G4
2180.0,E1: 24h_EDTA,0.7814179595810298,mESC,mouse,2D,24.0,EDTA_25uM,V6.5_F1G4
2200.0,E1: 24h_EDTA,0.7750737624371622,mESC,mouse,2D,24.0,EDTA_25uM,V6.5_F1G4
2220.0,E1: 24h_EDTA,0.7752040993134058,mESC,mouse,2D,24.0,EDTA_25uM,V6.5_F1G4
2240.0,E1: 24h_EDTA,0.7745271426402799,mESC,mouse,2D,24.0,EDTA_25uM,V6.5_F1G4
2260.0,E1: 24h_EDTA,0.7831614637643323,mESC,mouse,2D,24.0,EDTA_25uM,V6.5_F1G4
2280.0,E1: 24h_EDTA,0.802213932279458,mESC,mouse,2D,24.0,EDTA_25uM,V6.5_F1G4
2300.0,E1: 24h_EDTA,0.7996009476711925,mESC,mouse,2D,24.0,EDTA_25uM,V6.5_F1G4
2320.0,E1: 24h_EDTA,0.8019396285268405,mESC,mouse,2D,24.0,EDTA_25uM,V6.5_F1G4
2340.0,E1: 24h_EDTA,0.8058769948144097,mESC,mouse,2D,24.0,EDTA_25uM,V6.5_F1G4
2360.0,E1: 24h_EDTA,0.8024589883234627,mESC,mouse,2D,24.0,EDTA_25uM,V6.5_F1G4
2380.0,E1: 24h_EDTA,0.7879018642262302,mESC,mouse,2D,24.0,EDTA_25uM,V6.5_F1G4
2400.0,E1: 24h_EDTA,0.7694942650922578,mESC,mouse,2D,24.0,EDTA_25uM,V6.5_F1G4
2420.0,E1: 24h_EDTA,0.7630160396137781,mESC,mouse,2D,24.0,EDTA_25uM,V6.5_F1G4
2440.0,E1: 24h_EDTA,0.7543629772395468,mESC,mouse,2D,24.0,EDTA_25uM,V6.5_F1G4
2460.0,E1: 24h_EDTA,0.7457008281985621,mESC,mouse,2D,24.0,EDTA_25uM,V6.5_F1G4
2480.0,E1: 24h_EDTA,0.7363284993591345,mESC,mouse,2D,24.0,EDTA_25uM,V6.5_F1G4
2500.0,E1: 24h_EDTA,0.7330734849530762,mESC,mouse,2D,24.0,EDTA_25uM,V6.5_F1G4
2522.7272727272725,E1: 24h_EDTA,0.7305525028456885,mESC,mouse,2D,24.0,EDTA_25uM,V6.5_F1G4
2545.454545454545,E1: 24h_EDTA,0.7202289135805175,mESC,mouse,2D,24.0,EDTA_25uM,V6.5_F1G4
2568.181818181818,E1: 24h_EDTA,0.7211702354644993,mESC,mouse,2D,24.0,EDTA_25uM,V6.5_F1G4
2590.909090909091,E1: 24h_EDTA,0.7289742624139627,mESC,mouse,2D,24.0,EDTA_25uM,V6.5_F1G4
2613.6363636363635,E1: 24h_EDTA,0.7321971895280482,mESC,mouse,2D,24.0,EDTA_25uM,V6.5_F1G4
2636.3636363636365,E1: 24h_EDTA,0.7300436495074999,mESC,mouse,2D,24.0,EDTA_25uM,V6.5_F1G4
2659.090909090909,E1: 24h_EDTA,0.7212437806735343,mESC,mouse,2D,24.0,EDTA_25uM,V6.5_F1G4
2681.818181818182,E1: 24h_EDTA,0.7150052160306748,mESC,mouse,2D,24.0,EDTA_25uM,V6.5_F1G4
2704.5454545454545,E1: 24h_EDTA,0.7017861036128757,mESC,mouse,2D,24.0,EDTA_25uM,V6.5_F1G4
2727.272727272727,E1: 24h_EDTA,0.6886144122371959,mESC,mouse,2D,24.0,EDTA_25uM,V6.5_F1G4
2750.0,E1: 24h_EDTA,0.6762764225361376,mESC,mouse,2D,24.0,EDTA_25uM,V6.5_F1G4
2772.727272727273,E1: 24h_EDTA,0.670377756021521,mESC,mouse,2D,24.0,EDTA_25uM,V6.5_F1G4
2795.454545454545,E1: 24h_EDTA,0.674672625854168,mESC,mouse,2D,24.0,EDTA_25uM,V6.5_F1G4
2818.181818181818,E1: 24h_EDTA,0.6813712030014168,mESC,mouse,2D,24.0,EDTA_25uM,V6.5_F1G4
2840.909090909091,E1: 24h_EDTA,0.6904155599627152,mESC,mouse,2D,24.0,EDTA_25uM,V6.5_F1G4
2863.6363636363635,E1: 24h_EDTA,0.6967211387728809,mESC,mouse,2D,24.0,EDTA_25uM,V6.5_F1G4
2886.3636363636365,E1: 24h_EDTA,0.6969551204417802,mESC,mouse,2D,24.0,EDTA_25uM,V6.5_F1G4
2909.090909090909,E1: 24h_EDTA,0.6924239972735456,mESC,mouse,2D,24.0,EDTA_25uM,V6.5_F1G4
2931.818181818182,E1: 24h_EDTA,0.6757934094065288,mESC,mouse,2D,24.0,EDTA_25uM,V6.5_F1G4
2954.5454545454545,E1: 24h_EDTA,0.665803187227872,mESC,mouse,2D,24.0,EDTA_25uM,V6.5_F1G4
2977.272727272727,E1: 24h_EDTA,0.6563842892213335,mESC,mouse,2D,24.0,EDTA_25uM,V6.5_F1G4
3000.0,E1: 24h_EDTA,0.6494679160303397,mESC,mouse,2D,24.0,EDTA_25uM,V6.5_F1G4
3033.333333333333,E1: 24h_EDTA,0.6412132472015765,mESC,mouse,2D,24.0,EDTA_25uM,V6.5_F1G4
3066.6666666666665,E1: 24h_EDTA,0.6319587610716065,mESC,mouse,2D,24.0,EDTA_25uM,V6.5_F1G4
3100.0,E1: 24h_EDTA,0.632745325662445,mESC,mouse,2D,24.0,EDTA_25uM,V6.5_F1G4
3133.333333333333,E1: 24h_EDTA,0.6315864916930545,mESC,mouse,2D,24.0,EDTA_25uM,V6.5_F1G4
3166.6666666666665,E1: 24h_EDTA,0.6209102261745185,mESC,mouse,2D,24.0,EDTA_25uM,V6.5_F1G4
3200.0,E1: 24h_EDTA,0.6231373114041018,mESC,mouse,2D,24.0,EDTA_25uM,V6.5_F1G4
3233.333333333333,E1: 24h_EDTA,0.6222371634788463,mESC,mouse,2D,24.0,EDTA_25uM,V6.5_F1G4
3266.6666666666665,E1: 24h_EDTA,0.6241854016224357,mESC,mouse,2D,24.0,EDTA_25uM,V6.5_F1G4
3300.0,E1: 24h_EDTA,0.6167195690511993,mESC,mouse,2D,24.0,EDTA_25uM,V6.5_F1G4
3333.333333333333,E1: 24h_EDTA,0.6115180202515678,mESC,mouse,2D,24.0,EDTA_25uM,V6.5_F1G4
3366.6666666666665,E1: 24h_EDTA,0.6201452424172191,mESC,mouse,2D,24.0,EDTA_25uM,V6.5_F1G4
3400.0,E1: 24h_EDTA,0.6202111207511811,mESC,mouse,2D,24.0,EDTA_25uM,V6.5_F1G4
3433.333333333333,E1: 24h_EDTA,0.6115810590021693,mESC,mouse,2D,24.0,EDTA_25uM,V6.5_F1G4
3466.6666666666665,E1: 24h_EDTA,0.6151041300774519,mESC,mouse,2D,24.0,EDTA_25uM,V6.5_F1G4
3500.0,E1: 24h_EDTA,0.6126629402624922,mESC,mouse,2D,24.0,EDTA_25uM,V6.5_F1G4
3533.333333333333,E1: 24h_EDTA,0.6111593808731457,mESC,mouse,2D,24.0,EDTA_25uM,V6.5_F1G4
3566.666666666667,E1: 24h_EDTA,0.6021263822452892,mESC,mouse,2D,24.0,EDTA_25uM,V6.5_F1G4
3600.0,E1: 24h_EDTA,0.5958957684358388,mESC,mouse,2D,24.0,EDTA_25uM,V6.5_F1G4
3633.3333333333335,E1: 24h_EDTA,0.6030327772539378,mESC,mouse,2D,24.0,EDTA_25uM,V6.5_F1G4
3666.666666666667,E1: 24h_EDTA,0.6089737535606246,mESC,mouse,2D,24.0,EDTA_25uM,V6.5_F1G4
3700.0,E1: 24h_EDTA,0.6088340460592916,mESC,mouse,2D,24.0,EDTA_25uM,V6.5_F1G4
3733.3333333333335,E1: 24h_EDTA,0.6127509673466656,mESC,mouse,2D,24.0,EDTA_25uM,V6.5_F1G4
3766.666666666667,E1: 24h_EDTA,0.6098730496108721,mESC,mouse,2D,24.0,EDTA_25uM,V6.5_F1G4
3800.0,E1: 24h_EDTA,0.6025639620411312,mESC,mouse,2D,24.0,EDTA_25uM,V6.5_F1G4
3833.3333333333335,E1: 24h_EDTA,0.5927032248637099,mESC,mouse,2D,24.0,EDTA_25uM,V6.5_F1G4
3866.666666666667,E1: 24h_EDTA,0.5826800635180723,mESC,mouse,2D,24.0,EDTA_25uM,V6.5_F1G4
3900.0,E1: 24h_EDTA,0.5758644955363738,mESC,mouse,2D,24.0,EDTA_25uM,V6.5_F1G4
3933.3333333333335,E1: 24h_EDTA,0.570203502149025,mESC,mouse,2D,24.0,EDTA_25uM,V6.5_F1G4
3966.666666666667,E1: 24h_EDTA,0.5635815937525077,mESC,mouse,2D,24.0,EDTA_25uM,V6.5_F1G4
4000.0,E1: 24h_EDTA,0.5637616233375589,mESC,mouse,2D,24.0,EDTA_25uM,V6.5_F1G4
4103.448275862069,E1: 24h_EDTA,0.5645001989696061,mESC,mouse,2D,24.0,EDTA_25uM,V6.5_F1G4
4206.896551724138,E1: 24h_EDTA,0.5653992110615175,mESC,mouse,2D,24.0,EDTA_25uM,V6.5_F1G4
4310.344827586207,E1: 24h_EDTA,0.5753604694898978,mESC,mouse,2D,24.0,EDTA_25uM,V6.5_F1G4
4413.793103448276,E1: 24h_EDTA,0.5810302655856638,mESC,mouse,2D,24.0,EDTA_25uM,V6.5_F1G4
4517.241379310345,E1: 24h_EDTA,0.592497639028415,mESC,mouse,2D,24.0,EDTA_25uM,V6.5_F1G4
4620.689655172414,E1: 24h_EDTA,0.6019176728682978,mESC,mouse,2D,24.0,EDTA_25uM,V6.5_F1G4
4724.137931034483,E1: 24h_EDTA,0.6115552187935894,mESC,mouse,2D,24.0,EDTA_25uM,V6.5_F1G4
4827.586206896552,E1: 24h_EDTA,0.6239832232871733,mESC,mouse,2D,24.0,EDTA_25uM,V6.5_F1G4
4931.0344827586205,E1: 24h_EDTA,0.6258218535130502,mESC,mouse,2D,24.0,EDTA_25uM,V6.5_F1G4
5034.48275862069,E1: 24h_EDTA,0.6203902984612241,mESC,mouse,2D,24.0,EDTA_25uM,V6.5_F1G4
5137.931034482759,E1: 24h_EDTA,0.6174203782245528,mESC,mouse,2D,24.0,EDTA_25uM,V6.5_F1G4
5241.379310344828,E1: 24h_EDTA,0.6061764799922672,mESC,mouse,2D,24.0,EDTA_25uM,V6.5_F1G4
5344.827586206897,E1: 24h_EDTA,0.6008108032744031,mESC,mouse,2D,24.0,EDTA_25uM,V6.5_F1G4
5448.275862068966,E1: 24h_EDTA,0.6014025724467162,mESC,mouse,2D,24.0,EDTA_25uM,V6.5_F1G4
5551.724137931034,E1: 24h_EDTA,0.6120822454652848,mESC,mouse,2D,24.0,EDTA_25uM,V6.5_F1G4
5655.172413793103,E1: 24h_EDTA,0.6296104256325328,mESC,mouse,2D,24.0,EDTA_25uM,V6.5_F1G4
5758.620689655172,E1: 24h_EDTA,0.6433026126381791,mESC,mouse,2D,24.0,EDTA_25uM,V6.5_F1G4
5862.068965517241,E1: 24h_EDTA,0.6545115839951314,mESC,mouse,2D,24.0,EDTA_25uM,V6.5_F1G4
5965.517241379311,E1: 24h_EDTA,0.6606800109289884,mESC,mouse,2D,24.0,EDTA_25uM,V6.5_F1G4
6068.96551724138,E1: 24h_EDTA,0.6589100986204339,mESC,mouse,2D,24.0,EDTA_25uM,V6.5_F1G4
6172.413793103448,E1: 24h_EDTA,0.6506696277084727,mESC,mouse,2D,24.0,EDTA_25uM,V6.5_F1G4
6275.862068965517,E1: 24h_EDTA,0.6422008542943332,mESC,mouse,2D,24.0,EDTA_25uM,V6.5_F1G4
6379.310344827586,E1: 24h_EDTA,0.6467098287123563,mESC,mouse,2D,24.0,EDTA_25uM,V6.5_F1G4
6482.758620689656,E1: 24h_EDTA,0.6483715528948786,mESC,mouse,2D,24.0,EDTA_25uM,V6.5_F1G4
6586.206896551725,E1: 24h_EDTA,0.6607867792633405,mESC,mouse,2D,24.0,EDTA_25uM,V6.5_F1G4
6689.6551724137935,E1: 24h_EDTA,0.6761753333685063,mESC,mouse,2D,24.0,EDTA_25uM,V6.5_F1G4
6793.103448275862,E1: 24h_EDTA,0.6860460090876891,mESC,mouse,2D,24.0,EDTA_25uM,V6.5_F1G4
6896.551724137931,E1: 24h_EDTA,0.6978981460757782,mESC,mouse,2D,24.0,EDTA_25uM,V6.5_F1G4
7000.0,E1: 24h_EDTA,0.7108881041163907,mESC,mouse,2D,24.0,EDTA_25uM,V6.5_F1G4
7333.333333333333,E1: 24h_EDTA,0.7027481544553887,mESC,mouse,2D,24.0,EDTA_25uM,V6.5_F1G4
7666.666666666667,E1: 24h_EDTA,0.6956460725126229,mESC,mouse,2D,24.0,EDTA_25uM,V6.5_F1G4
8000.0,E1: 24h_EDTA,0.6840824371939532,mESC,mouse,2D,24.0,EDTA_25uM,V6.5_F1G4
8333.333333333334,E1: 24h_EDTA,0.6713091393637415,mESC,mouse,2D,24.0,EDTA_25uM,V6.5_F1G4
8666.666666666666,E1: 24h_EDTA,0.6507528275009332,mESC,mouse,2D,24.0,EDTA_25uM,V6.5_F1G4
9000.0,E1: 24h_EDTA,0.6366676421582038,mESC,mouse,2D,24.0,EDTA_25uM,V6.5_F1G4
9333.333333333332,E1: 24h_EDTA,0.6314842666920791,mESC,mouse,2D,24.0,EDTA_25uM,V6.5_F1G4
9666.666666666666,E1: 24h_EDTA,0.6318778329458343,mESC,mouse,2D,24.0,EDTA_25uM,V6.5_F1G4
10000.0,E1: 24h_EDTA,0.6283689597873539,mESC,mouse,2D,24.0,EDTA_25uM,V6.5_F1G4
10333.333333333332,E1: 24h_EDTA,0.6165662315497361,mESC,mouse,2D,24.0,EDTA_25uM,V6.5_F1G4
10666.666666666666,E1: 24h_EDTA,0.605670182279103,mESC,mouse,2D,24.0,EDTA_25uM,V6.5_F1G4
11000.0,E1: 24h_EDTA,0.5856360697962775,mESC,mouse,2D,24.0,EDTA_25uM,V6.5_F1G4
11333.333333333332,E1: 24h_EDTA,0.5556148586764917,mESC,mouse,2D,24.0,EDTA_25uM,V6.5_F1G4
11666.666666666666,E1: 24h_EDTA,0.5285084798761851,mESC,mouse,2D,24.0,EDTA_25uM,V6.5_F1G4
12000.0,E1: 24h_EDTA,0.5036144204719876,mESC,mouse,2D,24.0,EDTA_25uM,V6.5_F1G4
12333.333333333332,E1: 24h_EDTA,0.4778994375182904,mESC,mouse,2D,24.0,EDTA_25uM,V6.5_F1G4
12666.666666666666,E1: 24h_EDTA,0.4554741118876488,mESC,mouse,2D,24.0,EDTA_25uM,V6.5_F1G4
13000.0,E1: 24h_EDTA,0.419204681541578,mESC,mouse,2D,24.0,EDTA_25uM,V6.5_F1G4
13333.333333333332,E1: 24h_EDTA,0.3952508081880181,mESC,mouse,2D,24.0,EDTA_25uM,V6.5_F1G4
13666.666666666666,E1: 24h_EDTA,0.3704714679515819,mESC,mouse,2D,24.0,EDTA_25uM,V6.5_F1G4
14000.0,E1: 24h_EDTA,0.3440869112414959,mESC,mouse,2D,24.0,EDTA_25uM,V6.5_F1G4
14333.333333333332,E1: 24h_EDTA,0.3156152607614956,mESC,mouse,2D,24.0,EDTA_25uM,V6.5_F1G4
14666.666666666666,E1: 24h_EDTA,0.3005248629091747,mESC,mouse,2D,24.0,EDTA_25uM,V6.5_F1G4
15000.0,E1: 24h_EDTA,0.2850329479696893,mESC,mouse,2D,24.0,EDTA_25uM,V6.5_F1G4
16395.833333333332,E1: 24h_EDTA,0.2580268064620057,mESC,mouse,2D,24.0,EDTA_25uM,V6.5_F1G4
17791.666666666668,E1: 24h_EDTA,0.2321476955900759,mESC,mouse,2D,24.0,EDTA_25uM,V6.5_F1G4
19187.5,E1: 24h_EDTA,0.2119812585226544,mESC,mouse,2D,24.0,EDTA_25uM,V6.5_F1G4
20583.33333333333,E1: 24h_EDTA,0.1864698736959,mESC,mouse,2D,24.0,EDTA_25uM,V6.5_F1G4
21979.166666666664,E1: 24h_EDTA,0.1610780353286195,mESC,mouse,2D,24.0,EDTA_25uM,V6.5_F1G4
23375.0,E1: 24h_EDTA,0.1351312287893771,mESC,mouse,2D,24.0,EDTA_25uM,V6.5_F1G4
24770.83333333333,E1: 24h_EDTA,0.1201725308133129,mESC,mouse,2D,24.0,EDTA_25uM,V6.5_F1G4
26166.666666666664,E1: 24h_EDTA,0.1043439832664488,mESC,mouse,2D,24.0,EDTA_25uM,V6.5_F1G4
27562.5,E1: 24h_EDTA,0.0883176871343646,mESC,mouse,2D,24.0,EDTA_25uM,V6.5_F1G4
28958.33333333333,E1: 24h_EDTA,0.079458414216499,mESC,mouse,2D,24.0,EDTA_25uM,V6.5_F1G4
30354.166666666664,E1: 24h_EDTA,0.0716812213297916,mESC,mouse,2D,24.0,EDTA_25uM,V6.5_F1G4
31750.0,E1: 24h_EDTA,0.0637780361293821,mESC,mouse,2D,24.0,EDTA_25uM,V6.5_F1G4
33145.83333333333,E1: 24h_EDTA,0.0541479015166612,mESC,mouse,2D,24.0,EDTA_25uM,V6.5_F1G4
34541.666666666664,E1: 24h_EDTA,0.0473621775560807,mESC,mouse,2D,24.0,EDTA_25uM,V6.5_F1G4
35937.5,E1: 24h_EDTA,0.0407715613681953,mESC,mouse,2D,24.0,EDTA_25uM,V6.5_F1G4
37333.33333333333,E1: 24h_EDTA,0.0294979326981261,mESC,mouse,2D,24.0,EDTA_25uM,V6.5_F1G4
38729.16666666666,E1: 24h_EDTA,0.0265457314616238,mESC,mouse,2D,24.0,EDTA_25uM,V6.5_F1G4
40125.0,E1: 24h_EDTA,0.0198288673975337,mESC,mouse,2D,24.0,EDTA_25uM,V6.5_F1G4
41520.83333333333,E1: 24h_EDTA,0.0134052755029086,mESC,mouse,2D,24.0,EDTA_25uM,V6.5_F1G4
42916.66666666666,E1: 24h_EDTA,0.0067701346479317,mESC,mouse,2D,24.0,EDTA_25uM,V6.5_F1G4
44312.5,E1: 24h_EDTA,0.0013315658252053,mESC,mouse,2D,24.0,EDTA_25uM,V6.5_F1G4
45708.33333333333,E1: 24h_EDTA,0.0,mESC,mouse,2D,24.0,EDTA_25uM,V6.5_F1G4
253.84615384615384,F1: 24h_EDTADouble,0.336920396081462,mESC,mouse,2D,24.0,EDTA_50uM,V6.5_F1G4
257.6923076923077,F1: 24h_EDTADouble,0.3116851985378622,mESC,mouse,2D,24.0,EDTA_50uM,V6.5_F1G4
261.53846153846155,F1: 24h_EDTADouble,0.285215072582519,mESC,mouse,2D,24.0,EDTA_50uM,V6.5_F1G4
265.38461538461536,F1: 24h_EDTADouble,0.2616857841992905,mESC,mouse,2D,24.0,EDTA_50uM,V6.5_F1G4
269.2307692307692,F1: 24h_EDTADouble,0.2374324548502709,mESC,mouse,2D,24.0,EDTA_50uM,V6.5_F1G4
273.0769230769231,F1: 24h_EDTADouble,0.2148334147357319,mESC,mouse,2D,24.0,EDTA_50uM,V6.5_F1G4
276.9230769230769,F1: 24h_EDTADouble,0.1979453907492189,mESC,mouse,2D,24.0,EDTA_50uM,V6.5_F1G4
280.7692307692308,F1: 24h_EDTADouble,0.1819185614629876,mESC,mouse,2D,24.0,EDTA_50uM,V6.5_F1G4
284.61538461538464,F1: 24h_EDTADouble,0.1675555554344886,mESC,mouse,2D,24.0,EDTA_50uM,V6.5_F1G4
288.46153846153845,F1: 24h_EDTADouble,0.1505054530526988,mESC,mouse,2D,24.0,EDTA_50uM,V6.5_F1G4
292.3076923076923,F1: 24h_EDTADouble,0.133330046365317,mESC,mouse,2D,24.0,EDTA_50uM,V6.5_F1G4
296.15384615384613,F1: 24h_EDTADouble,0.1150345281462072,mESC,mouse,2D,24.0,EDTA_50uM,V6.5_F1G4
300.0,F1: 24h_EDTADouble,0.0950806346826519,mESC,mouse,2D,24.0,EDTA_50uM,V6.5_F1G4
303.84615384615387,F1: 24h_EDTADouble,0.0776520315777746,mESC,mouse,2D,24.0,EDTA_50uM,V6.5_F1G4
307.6923076923077,F1: 24h_EDTADouble,0.0670909216213396,mESC,mouse,2D,24.0,EDTA_50uM,V6.5_F1G4
311.53846153846155,F1: 24h_EDTADouble,0.0597431861016822,mESC,mouse,2D,24.0,EDTA_50uM,V6.5_F1G4
315.38461538461536,F1: 24h_EDTADouble,0.0577014069221912,mESC,mouse,2D,24.0,EDTA_50uM,V6.5_F1G4
319.2307692307692,F1: 24h_EDTADouble,0.0556698427676125,mESC,mouse,2D,24.0,EDTA_50uM,V6.5_F1G4
323.0769230769231,F1: 24h_EDTADouble,0.0598633147946521,mESC,mouse,2D,24.0,EDTA_50uM,V6.5_F1G4
326.9230769230769,F1: 24h_EDTADouble,0.0619710149349112,mESC,mouse,2D,24.0,EDTA_50uM,V6.5_F1G4
330.7692307692308,F1: 24h_EDTADouble,0.063266416294136,mESC,mouse,2D,24.0,EDTA_50uM,V6.5_F1G4
334.61538461538464,F1: 24h_EDTADouble,0.0644604846062298,mESC,mouse,2D,24.0,EDTA_50uM,V6.5_F1G4
338.46153846153845,F1: 24h_EDTADouble,0.0589059626598617,mESC,mouse,2D,24.0,EDTA_50uM,V6.5_F1G4
342.3076923076923,F1: 24h_EDTADouble,0.057155243590208,mESC,mouse,2D,24.0,EDTA_50uM,V6.5_F1G4
346.1538461538462,F1: 24h_EDTADouble,0.0592354312633698,mESC,mouse,2D,24.0,EDTA_50uM,V6.5_F1G4
350.0,F1: 24h_EDTADouble,0.0583991612238743,mESC,mouse,2D,24.0,EDTA_50uM,V6.5_F1G4
353.84615384615387,F1: 24h_EDTADouble,0.0599918879082162,mESC,mouse,2D,24.0,EDTA_50uM,V6.5_F1G4
357.6923076923077,F1: 24h_EDTADouble,0.0663915329156704,mESC,mouse,2D,24.0,EDTA_50uM,V6.5_F1G4
361.5384615384616,F1: 24h_EDTADouble,0.0762941142660858,mESC,mouse,2D,24.0,EDTA_50uM,V6.5_F1G4
365.38461538461536,F1: 24h_EDTADouble,0.0846768361098679,mESC,mouse,2D,24.0,EDTA_50uM,V6.5_F1G4
369.2307692307692,F1: 24h_EDTADouble,0.0876311575148669,mESC,mouse,2D,24.0,EDTA_50uM,V6.5_F1G4
373.0769230769231,F1: 24h_EDTADouble,0.0960981873642593,mESC,mouse,2D,24.0,EDTA_50uM,V6.5_F1G4
376.9230769230769,F1: 24h_EDTADouble,0.103171070613607,mESC,mouse,2D,24.0,EDTA_50uM,V6.5_F1G4
380.7692307692308,F1: 24h_EDTADouble,0.1037413414043834,mESC,mouse,2D,24.0,EDTA_50uM,V6.5_F1G4
384.61538461538464,F1: 24h_EDTADouble,0.1011401874606891,mESC,mouse,2D,24.0,EDTA_50uM,V6.5_F1G4
388.46153846153845,F1: 24h_EDTADouble,0.105415379687028,mESC,mouse,2D,24.0,EDTA_50uM,V6.5_F1G4
392.3076923076923,F1: 24h_EDTADouble,0.1111908185721683,mESC,mouse,2D,24.0,EDTA_50uM,V6.5_F1G4
396.1538461538462,F1: 24h_EDTADouble,0.1150255389242843,mESC,mouse,2D,24.0,EDTA_50uM,V6.5_F1G4
400.0,F1: 24h_EDTADouble,0.1189946890042476,mESC,mouse,2D,24.0,EDTA_50uM,V6.5_F1G4
405.12820512820514,F1: 24h_EDTADouble,0.1335722105559071,mESC,mouse,2D,24.0,EDTA_50uM,V6.5_F1G4
410.2564102564103,F1: 24h_EDTADouble,0.1411316013917494,mESC,mouse,2D,24.0,EDTA_50uM,V6.5_F1G4
415.38461538461536,F1: 24h_EDTADouble,0.1433522116073737,mESC,mouse,2D,24.0,EDTA_50uM,V6.5_F1G4
420.5128205128205,F1: 24h_EDTADouble,0.1379571802499712,mESC,mouse,2D,24.0,EDTA_50uM,V6.5_F1G4
425.6410256410256,F1: 24h_EDTADouble,0.1344156992130073,mESC,mouse,2D,24.0,EDTA_50uM,V6.5_F1G4
430.7692307692308,F1: 24h_EDTADouble,0.1256110287401769,mESC,mouse,2D,24.0,EDTA_50uM,V6.5_F1G4
435.8974358974359,F1: 24h_EDTADouble,0.116501950524957,mESC,mouse,2D,24.0,EDTA_50uM,V6.5_F1G4
441.02564102564105,F1: 24h_EDTADouble,0.109341626662359,mESC,mouse,2D,24.0,EDTA_50uM,V6.5_F1G4
446.1538461538462,F1: 24h_EDTADouble,0.1101591010560156,mESC,mouse,2D,24.0,EDTA_50uM,V6.5_F1G4
451.28205128205127,F1: 24h_EDTADouble,0.1034012491749665,mESC,mouse,2D,24.0,EDTA_50uM,V6.5_F1G4
456.4102564102564,F1: 24h_EDTADouble,0.0932631774502372,mESC,mouse,2D,24.0,EDTA_50uM,V6.5_F1G4
461.5384615384616,F1: 24h_EDTADouble,0.0822004416704371,mESC,mouse,2D,24.0,EDTA_50uM,V6.5_F1G4
466.6666666666667,F1: 24h_EDTADouble,0.0752980812369605,mESC,mouse,2D,24.0,EDTA_50uM,V6.5_F1G4
471.7948717948718,F1: 24h_EDTADouble,0.0672455089983473,mESC,mouse,2D,24.0,EDTA_50uM,V6.5_F1G4
476.9230769230769,F1: 24h_EDTADouble,0.0595548210422975,mESC,mouse,2D,24.0,EDTA_50uM,V6.5_F1G4
482.0512820512821,F1: 24h_EDTADouble,0.0513513388356451,mESC,mouse,2D,24.0,EDTA_50uM,V6.5_F1G4
487.1794871794872,F1: 24h_EDTADouble,0.0429499575463565,mESC,mouse,2D,24.0,EDTA_50uM,V6.5_F1G4
492.3076923076923,F1: 24h_EDTADouble,0.0354394626297614,mESC,mouse,2D,24.0,EDTA_50uM,V6.5_F1G4
497.4358974358975,F1: 24h_EDTADouble,0.0256956908666509,mESC,mouse,2D,24.0,EDTA_50uM,V6.5_F1G4
502.56410256410254,F1: 24h_EDTADouble,0.017988522670409,mESC,mouse,2D,24.0,EDTA_50uM,V6.5_F1G4
507.6923076923077,F1: 24h_EDTADouble,0.0142506407544627,mESC,mouse,2D,24.0,EDTA_50uM,V6.5_F1G4
512.8205128205128,F1: 24h_EDTADouble,0.0077399924762936,mESC,mouse,2D,24.0,EDTA_50uM,V6.5_F1G4
517.948717948718,F1: 24h_EDTADouble,0.0016869773142002,mESC,mouse,2D,24.0,EDTA_50uM,V6.5_F1G4
523.0769230769231,F1: 24h_EDTADouble,0.0,mESC,mouse,2D,24.0,EDTA_50uM,V6.5_F1G4
528.2051282051282,F1: 24h_EDTADouble,0.0030763569026192,mESC,mouse,2D,24.0,EDTA_50uM,V6.5_F1G4
533.3333333333334,F1: 24h_EDTADouble,0.0067360598279027,mESC,mouse,2D,24.0,EDTA_50uM,V6.5_F1G4
538.4615384615385,F1: 24h_EDTADouble,0.0108232955958533,mESC,mouse,2D,24.0,EDTA_50uM,V6.5_F1G4
543.5897435897436,F1: 24h_EDTADouble,0.0162748500911044,mESC,mouse,2D,24.0,EDTA_50uM,V6.5_F1G4
548.7179487179487,F1: 24h_EDTADouble,0.0185420408203292,mESC,mouse,2D,24.0,EDTA_50uM,V6.5_F1G4
553.8461538461538,F1: 24h_EDTADouble,0.0200247176362814,mESC,mouse,2D,24.0,EDTA_50uM,V6.5_F1G4
558.974358974359,F1: 24h_EDTADouble,0.024333551344665,mESC,mouse,2D,24.0,EDTA_50uM,V6.5_F1G4
564.1025641025641,F1: 24h_EDTADouble,0.0337493527079214,mESC,mouse,2D,24.0,EDTA_50uM,V6.5_F1G4
569.2307692307693,F1: 24h_EDTADouble,0.0488817544128226,mESC,mouse,2D,24.0,EDTA_50uM,V6.5_F1G4
574.3589743589744,F1: 24h_EDTADouble,0.0620847422122693,mESC,mouse,2D,24.0,EDTA_50uM,V6.5_F1G4
579.4871794871794,F1: 24h_EDTADouble,0.0736579568370251,mESC,mouse,2D,24.0,EDTA_50uM,V6.5_F1G4
